Year,Week Number,Average
1944,51,151.08333333333334
1944,52,150.23999999999998
1945,1,160.1
1945,2,155.1
1945,3,154.71666666666667
1945,4,152.2
1945,5,153.95000000000002
1945,6,155.28333333333333
1945,7,156.95999999999998
1945,8,159.1
1945,9,159.6
1945,10,159.63333333333333
1945,11,158.00000000000003
1945,12,156.38333333333335
1945,13,153.33999999999997
1945,14,155.61666666666665
1945,15,157.12
1945,16,162.5666666666667
1945,17,163.66666666666666
1945,18,165.38333333333333
1945,19,165.08333333333334
1945,20,164.5666666666667
1945,21,165.39999999999998
1945,22,168.04
1945,23,167.58333333333334
1945,24,166.85000000000002
1945,25,167.56666666666666
1945,26,167.5666666666667
1945,27,165.25
1945,28,166.38
1945,29,163.82
1945,30,161.92
1945,31,162.24
1945,32,162.8
1945,33,164.63333333333335
1945,34,164.7
1945,35,171.84
1945,36,175.00000000000003
1945,37,177.70000000000002
1945,38,178.0
1945,39,179.51666666666668
1945,40,183.29999999999998
1945,41,185.45000000000002
1945,42,185.8166666666667
1945,43,185.28000000000003
1945,44,186.36666666666665
1945,45,190.78000000000003
1945,46,191.0
1945,47,190.32
1945,48,189.5
1945,49,193.4166666666667
1945,50,194.5
1945,51,190.61666666666667
1945,52,192.275
1946,1,186.43333333333337
1946,2,195.83333333333334
1946,3,202.26666666666665
1946,4,198.38333333333333
1946,5,204.58333333333337
1946,6,205.58333333333334
1946,7,201.32
1946,8,198.175
1946,9,189.45000000000002
1946,10,190.70000000000002
1946,11,192.21666666666667
1946,12,195.48333333333335
1946,13,199.20000000000002
1946,14,201.85
1946,15,206.63333333333333
1946,16,207.3
1946,17,206.4166666666667
1946,18,205.26666666666665
1946,19,203.66666666666666
1946,20,206.61666666666665
1946,21,207.26
1946,22,210.5
1946,23,210.6
1946,24,209.93999999999997
1946,25,206.7
1946,26,203.4
1946,27,206.5
1946,28,206.73999999999995
1946,29,202.04
1946,30,197.59999999999997
1946,31,199.82
1946,32,202.66000000000003
1946,33,203.33999999999997
1946,34,199.44
1946,35,192.95999999999998
1946,36,181.52499999999998
1946,37,172.21999999999997
1946,38,171.11999999999998
1946,39,170.62
1946,40,171.8166666666667
1946,41,166.62
1946,42,172.35000000000002
1946,43,170.63333333333335
1946,44,167.4333333333333
1946,45,171.39999999999998
1946,46,170.48
1946,47,166.45000000000002
1946,48,167.17999999999998
1946,49,169.23333333333332
1946,50,174.78333333333333
1946,51,175.76666666666668
1946,52,176.68
1947,1,178.13333333333335
1947,2,177.73333333333335
1947,3,173.28333333333333
1947,4,174.5666666666667
1947,5,178.6166666666667
1947,6,182.11666666666667
1947,7,183.20000000000002
1947,8,181.5
1947,9,179.70000000000002
1947,10,179.63333333333335
1947,11,174.35
1947,12,174.86666666666665
1947,13,177.41666666666666
1947,14,177.35999999999999
1947,15,174.20000000000002
1947,16,167.8166666666667
1947,17,169.95
1947,18,170.46666666666667
1947,19,172.70000000000002
1947,20,167.95000000000002
1947,21,164.98333333333335
1947,22,167.0
1947,23,169.22
1947,24,172.04000000000002
1947,25,175.45999999999998
1947,26,176.12
1947,27,178.57500000000002
1947,28,182.23999999999998
1947,29,185.01999999999998
1947,30,184.8
1947,31,183.58
1947,32,182.73999999999998
1947,33,179.76000000000002
1947,34,179.92000000000002
1947,35,178.11999999999998
1947,36,178.7
1947,37,175.96000000000004
1947,38,177.01999999999998
1947,39,176.76
1947,40,177.4
1947,41,179.79999999999998
1947,42,182.7
1947,43,184.35
1947,44,182.58333333333334
1947,45,182.12
1947,46,180.96
1947,47,181.8166666666667
1947,48,181.22
1947,49,179.13333333333335
1947,50,177.25
1947,51,179.61666666666667
1947,52,180.4
1948,1,181.2
1948,2,180.01666666666668
1948,3,178.11666666666667
1948,4,174.3166666666667
1948,5,173.17428571428573
1948,6,171.6885714285714
1948,7,167.29
1948,8,167.73333333333332
1948,9,167.66666666666666
1948,10,168.26666666666668
1948,11,167.50000000000003
1948,12,167.35
1948,13,173.6
1948,14,175.9
1948,15,178.41666666666666
1948,16,179.6833333333333
1948,17,181.71666666666667
1948,18,181.26666666666665
1948,19,181.2833333333333
1948,20,184.63333333333333
1948,21,189.45000000000002
1948,22,190.32
1948,23,191.07500000000002
1948,24,191.56
1948,25,192.71999999999997
1948,26,190.54
1948,27,188.92000000000002
1948,28,190.35
1948,29,190.38000000000002
1948,30,183.88000000000002
1948,31,184.68
1948,32,181.88
1948,33,180.82
1948,34,181.45999999999998
1948,35,182.56
1948,36,183.0
1948,37,183.10000000000002
1948,38,180.35999999999999
1948,39,178.77999999999997
1948,40,178.26666666666668
1948,41,181.65
1948,42,183.48
1948,43,186.5666666666667
1948,44,189.13333333333333
1948,45,183.48
1948,46,175.68
1948,47,175.98333333333332
1948,48,175.24
1948,49,173.1
1948,50,176.28333333333333
1948,51,176.54999999999998
1948,52,176.35999999999999
1948,53,177.26
1949,1,177.75
1949,2,180.41666666666666
1949,3,180.6
1949,4,180.03333333333333
1949,5,179.41666666666666
1949,6,174.14000000000001
1949,7,173.26666666666668
1949,8,172.82
1949,9,173.41666666666666
1949,10,175.76666666666668
1949,11,176.29999999999998
1949,12,175.8166666666667
1949,13,177.11666666666667
1949,14,176.60000000000002
1949,15,176.73999999999998
1949,16,175.51666666666668
1949,17,174.0333333333333
1949,18,175.35
1949,19,174.83333333333334
1949,20,174.79999999999998
1949,21,172.2
1949,22,169.02499999999998
1949,23,165.8
1949,24,163.22
1949,25,165.5
1949,26,166.7
1949,27,169.7
1949,28,172.06
1949,29,174.57999999999998
1949,30,175.76
1949,31,176.92000000000002
1949,32,179.94
1949,33,180.38
1949,34,179.54000000000002
1949,35,178.76
1949,36,179.825
1949,37,181.94
1949,38,180.35999999999999
1949,39,181.29999999999998
1949,40,184.04999999999998
1949,41,186.09999999999997
1949,42,186.11666666666667
1949,43,188.35
1949,44,191.26666666666665
1949,45,190.825
1949,46,190.4
1949,47,193.1
1949,48,192.48333333333332
1949,49,194.4666666666667
1949,50,196.86666666666667
1949,51,197.68
1949,52,199.34
1950,1,200.16000000000003
1950,2,200.23333333333332
1950,3,198.71666666666667
1950,4,199.5
1950,5,202.29999999999998
1950,6,203.79999999999998
1950,7,202.46
1950,8,203.68
1950,9,203.91666666666666
1950,10,203.61666666666667
1950,11,205.66666666666666
1950,12,208.83333333333334
1950,13,208.35
1950,14,209.26
1950,15,213.26666666666665
1950,16,214.5
1950,17,212.79999999999998
1950,18,215.33333333333334
1950,19,217.66666666666666
1950,20,219.79999999999998
1950,21,222.23333333333335
1950,22,222.7
1950,23,223.64000000000001
1950,24,225.35999999999999
1950,25,222.51999999999998
1950,26,213.7
1950,27,209.6
1950,28,203.5
1950,29,202.48000000000002
1950,30,205.85999999999999
1950,31,210.45999999999998
1950,32,215.5
1950,33,215.84
1950,34,220.04000000000002
1950,35,217.84
1950,36,218.64999999999998
1950,37,221.45999999999998
1950,38,225.76
1950,39,226.0066666666667
1950,40,229.60285714285715
1950,41,228.94857142857146
1950,42,229.53142857142862
1950,43,229.31714285714287
1950,44,226.83333333333334
1950,45,224.825
1950,46,229.51666666666668
1950,47,232.71999999999997
1950,48,229.51666666666668
1950,49,225.28333333333333
1950,50,227.71666666666667
1950,51,230.54000000000002
1950,52,233.34
1951,1,244.11666666666665
1951,2,242.56666666666663
1951,3,246.25
1951,4,244.66666666666666
1951,5,249.66666666666666
1951,6,253.96666666666667
1951,7,254.82000000000002
1951,8,252.4
1951,9,252.65
1951,10,252.45000000000002
1951,11,247.63333333333333
1951,12,248.98000000000002
1951,13,247.9333333333333
1951,14,248.21666666666667
1951,15,251.31666666666663
1951,16,255.35000000000002
1951,17,255.91666666666666
1951,18,260.98333333333335
1951,19,260.5833333333333
1951,20,253.76666666666665
1951,21,247.98333333333335
1951,22,247.72500000000002
1951,23,248.8
1951,24,251.06
1951,25,252.61999999999998
1951,26,245.68
1951,27,246.0
1951,28,250.85999999999999
1951,29,253.6
1951,30,257.1
1951,31,260.08000000000004
1951,32,263.9
1951,33,263.54
1951,34,265.50000000000006
1951,35,267.12
1951,36,271.425
1951,37,274.96000000000004
1951,38,274.8
1951,39,271.65999999999997
1951,40,274.1666666666667
1951,41,274.18
1951,42,273.51666666666665
1951,43,263.7
1951,44,261.1333333333334
1951,45,258.90000000000003
1951,46,260.86
1951,47,259.02
1951,48,258.7
1951,49,264.4833333333333
1951,50,266.3333333333333
1951,51,266.55
1951,52,266.14
1952,1,278.62857142857143
1952,2,269.7
1952,3,271.31666666666666
1952,4,274.0
1952,5,272.51666666666665
1952,6,269.73333333333335
1952,7,267.32000000000005
1952,8,262.22
1952,9,260.26666666666665
1952,10,262.8833333333334
1952,11,263.6333333333334
1952,12,264.65000000000003
1952,13,265.3
1952,14,267.51666666666665
1952,15,264.96
1952,16,262.26666666666665
1952,17,260.25000000000006
1952,18,259.1166666666667
1952,19,261.7
1952,20,261.18333333333334
1952,21,261.6166666666666
1952,22,263.525
1952,23,263.48
1952,24,268.14000000000004
1952,25,268.6
1952,26,270.26
1952,27,274.275
1952,28,273.9
1952,29,275.7
1952,30,276.34000000000003
1952,31,278.6
1952,32,279.5400000000001
1952,33,278.71999999999997
1952,34,274.9
1952,35,273.88
1952,36,276.375
1952,37,273.84
1952,38,269.7
1952,39,271.56000000000006
1952,40,271.06
1952,41,270.58000000000004
1952,42,268.325
1952,43,265.3
1952,44,265.67999999999995
1952,45,270.95000000000005
1952,46,272.875
1952,47,277.08000000000004
1952,48,280.925
1952,49,283.14
1952,50,284.0
1952,51,285.7
1952,52,287.225
1953,1,291.9
1953,2,291.82
1953,3,287.04
1953,4,287.52000000000004
1953,5,287.12
1953,6,289.04
1953,7,282.04999999999995
1953,8,281.9
1953,9,283.475
1953,10,284.26000000000005
1953,11,286.18
1953,12,289.88
1953,13,288.1
1953,14,282.225
1953,15,276.38
1953,16,276.06
1953,17,274.02000000000004
1953,18,273.64
1953,19,277.5400000000001
1953,20,277.78000000000003
1953,21,277.43999999999994
1953,22,275.46
1953,23,269.53999999999996
1953,24,265.6
1953,25,264.84
1953,26,267.7
1953,27,269.04
1953,28,271.4
1953,29,269.18
1953,30,269.78000000000003
1953,31,270.14
1953,32,275.56
1953,33,275.84000000000003
1953,34,273.38
1953,35,268.06
1953,36,263.4
1953,37,264.375
1953,38,258.42
1953,39,260.62
1953,40,264.52000000000004
1953,41,265.9
1953,42,267.95
1953,43,273.71999999999997
1953,44,274.67999999999995
1953,45,277.1
1953,46,277.2
1953,47,275.52
1953,48,276.6
1953,49,281.76
1953,50,281.44000000000005
1953,51,280.86
1953,52,281.55
1953,53,279.82499999999993
1954,1,282.91999999999996
1954,2,282.08000000000004
1954,3,287.91999999999996
1954,4,291.34
1954,5,292.34000000000003
1954,6,293.38
1954,7,291.56000000000006
1954,8,290.5
1954,9,296.62
1954,10,299.6
1954,11,299.02
1954,12,299.12
1954,13,302.0
1954,14,306.79833333333335
1954,15,309.84999999999997
1954,16,311.98
1954,17,314.72
1954,18,319.36
1954,19,320.86
1954,20,323.4
1954,21,326.14000000000004
1954,22,328.3
1954,23,323.18
1954,24,324.9
1954,25,329.78000000000003
1954,26,334.62
1954,27,339.72499999999997
1954,28,340.73999999999995
1954,29,339.84000000000003
1954,30,344.58
1954,31,348.76
1954,32,343.96
1954,33,348.6
1954,34,346.46000000000004
1954,35,340.06
1954,36,345.325
1954,37,350.74000000000007
1954,38,356.64
1954,39,361.9
1954,40,362.84000000000003
1954,41,359.62
1954,42,355.5799999999999
1954,43,356.3
1954,44,359.15
1954,45,370.68
1954,46,378.05999999999995
1954,47,381.20000000000005
1954,48,386.53999999999996
1954,49,392.15999999999997
1954,50,389.86
1954,51,396.85
1954,52,398.71999999999997
1955,1,401.55999999999995
1955,2,399.4
1955,3,392.24
1955,4,398.93999999999994
1955,5,407.24000000000007
1955,6,409.68
1955,7,411.56000000000006
1955,8,411.175
1955,9,414.18
1955,10,411.34
1955,11,399.88
1955,12,407.76000000000005
1955,13,412.26000000000005
1955,14,414.775
1955,15,420.4
1955,16,427.78000000000003
1955,17,427.0
1955,18,424.17
1955,19,422.08000000000004
1955,20,417.23999999999995
1955,21,422.0799999999999
1955,22,425.35
1955,23,433.34
1955,24,440.16
1955,25,446.3
1955,26,449.78000000000003
1955,27,460.825
1955,28,460.86
1955,29,459.23999999999995
1955,30,467.21999999999997
1955,31,460.02
1955,32,452.8
1955,33,454.36
1955,34,456.86
1955,35,466.14
1955,36,474.82500000000005
1955,37,479.3
1955,38,484.64
1955,39,465.71999999999997
1955,40,459.85999999999996
1955,41,445.41999999999996
1955,42,450.34
1955,43,457.43999999999994
1955,44,456.53999999999996
1955,45,471.1
1955,46,484.78000000000003
1955,47,481.17499999999995
1955,48,482.23999999999995
1955,49,486.26000000000005
1955,50,483.37999999999994
1955,51,483.48
1955,52,485.32500000000005
1956,1,487.71999999999997
1956,2,480.4
1956,3,475.36
1956,4,466.73999999999995
1956,5,470.32
1956,6,474.2
1956,7,468.88
1956,8,478.04999999999995
1956,9,485.36
1956,10,491.16
1956,11,501.78000000000003
1956,12,509.76000000000005
1956,13,511.1
1956,14,515.62
1956,15,513.9399999999999
1956,16,507.62000000000006
1956,17,505.96000000000004
1956,18,513.78
1956,19,509.64000000000004
1956,20,496.5400000000001
1956,21,484.8
1956,22,474.67499999999995
1956,23,481.66
1956,24,482.73999999999995
1956,25,485.5400000000001
1956,26,489.66
1956,27,495.225
1956,28,507.2
1956,29,513.1600000000001
1956,30,514.28
1956,31,516.64
1956,32,517.28
1956,33,516.8
1956,34,507.98
1956,35,502.52
1956,36,507.25
1956,37,502.86
1956,38,493.86
1956,39,484.1
1956,40,476.84
1956,41,484.5
1956,42,487.64
1956,43,484.06000000000006
1956,44,485.46000000000004
1956,45,491.45
1956,46,484.35999999999996
1956,47,473.32500000000005
1956,48,469.26000000000005
1956,49,483.52
1956,50,491.28000000000003
1956,51,493.03999999999996
1956,52,495.8333333333333
1957,1,472.0
1957,2,495.2
1957,3,487.4
1957,4,478.4200000000001
1957,5,477.9
1957,6,472.58000000000004
1957,7,460.3
1957,8,467.825
1957,9,466.48
1957,10,472.4799999999999
1957,11,471.56000000000006
1957,12,473.68
1957,13,472.93999999999994
1957,14,476.62
1957,15,481.84
1957,16,485.45
1957,17,490.93999999999994
1957,18,494.86
1957,19,496.4
1957,20,501.6
1957,21,505.2
1957,22,500.87500000000006
1957,23,503.68
1957,24,508.26000000000005
1957,25,509.15999999999997
1957,26,500.7
1957,27,507.0
1957,28,517.9
1957,29,517.8199999999999
1957,30,515.8199999999999
1957,31,509.3
1957,32,499.06000000000006
1957,33,490.76000000000005
1957,34,483.43999999999994
1957,35,475.71999999999997
1957,36,482.9
1957,37,475.6
1957,38,478.12
1957,39,460.38
1957,40,461.16
1957,41,451.53999999999996
1957,42,442.4
1957,43,431.18
1957,44,436.4
1957,45,435.8
1957,46,432.68
1957,47,436.08000000000004
1957,48,443.15
1957,49,448.38
1957,50,441.46000000000004
1957,51,431.34000000000003
1957,52,429.77500000000003
1958,1,521.36
1958,2,444.93999999999994
1958,3,442.12
1958,4,446.32
1958,5,449.76000000000005
1958,6,454.08000000000004
1958,7,443.64
1958,8,442.43999999999994
1958,9,438.48
1958,10,445.2
1958,11,453.6
1958,12,449.62
1958,13,451.12
1958,14,445.52500000000003
1958,15,441.23999999999995
1958,16,444.41999999999996
1958,17,450.62
1958,18,454.8
1958,19,461.96000000000004
1958,20,459.32
1958,21,458.32
1958,22,460.79999999999995
1958,23,466.82
1958,24,469.35999999999996
1958,25,475.74000000000007
1958,26,472.23999999999995
1958,27,478.15
1958,28,479.73999999999995
1958,29,481.02
1958,30,493.32
1958,31,502.68
1958,32,506.48
1958,33,510.0400000000001
1958,34,504.64
1958,35,508.82
1958,36,511.875
1958,37,516.6400000000001
1958,38,523.5200000000001
1958,39,526.0800000000002
1958,40,530.1800000000001
1958,41,537.66
1958,42,541.6600000000001
1958,43,543.46
1958,44,539.4800000000001
1958,45,548.525
1958,46,559.26
1958,47,565.8399999999999
1958,48,548.15
1958,49,558.8199999999999
1958,50,559.8199999999999
1958,51,566.6600000000001
1958,52,570.2666666666668
1959,1,583.7
1959,2,588.1000000000001
1959,3,592.4800000000001
1959,4,595.86
1959,5,592.42
1959,6,590.8
1959,7,580.94
1959,8,589.44
1959,9,602.075
1959,10,608.6
1959,11,611.18
1959,12,611.24
1959,13,607.3
1959,14,604.3
1959,15,609.06
1959,16,610.82
1959,17,625.7800000000001
1959,18,627.18
1959,19,623.24
1959,20,628.84
1959,21,633.4
1959,22,635.16
1959,23,638.46
1959,24,625.36
1959,25,626.1800000000001
1959,26,632.74
1959,27,644.225
1959,28,661.0
1959,29,659.5200000000001
1959,30,660.42
1959,31,670.28
1959,32,674.62
1959,33,657.5
1959,34,653.68
1959,35,657.1
1959,36,657.02
1959,37,641.375
1959,38,632.68
1959,39,623.8000000000001
1959,40,634.8999999999999
1959,41,635.62
1959,42,637.0799999999999
1959,43,635.3199999999999
1959,44,640.3199999999999
1959,45,646.35
1959,46,648.3
1959,47,639.4200000000001
1959,48,648.275
1959,49,660.24
1959,50,669.8199999999999
1959,51,673.7
1959,52,673.65
1959,53,672.425
1960,1,680.86
1960,2,664.0400000000001
1960,3,649.56
1960,4,638.46
1960,5,629.92
1960,6,623.28
1960,7,617.72
1960,8,626.725
1960,9,624.5
1960,10,604.4800000000001
1960,11,611.3199999999999
1960,12,619.52
1960,13,620.24
1960,14,622.8799999999999
1960,15,626.5
1960,16,624.9
1960,17,610.5200000000001
1960,18,605.6600000000001
1960,19,606.8599999999999
1960,20,620.54
1960,21,622.8800000000001
1960,22,625.775
1960,23,643.86
1960,24,652.68
1960,25,647.22
1960,26,641.2
1960,27,641.875
1960,28,636.96
1960,29,624.3399999999999
1960,30,605.18
1960,31,613.24
1960,32,617.0400000000001
1960,33,625.6200000000001
1960,34,635.54
1960,35,629.8199999999999
1960,36,617.4499999999999
1960,37,608.74
1960,38,592.76
1960,39,575.6
1960,40,578.86
1960,41,587.9599999999999
1960,42,589.6600000000001
1960,43,574.46
1960,44,584.5
1960,45,601.95
1960,46,605.46
1960,47,602.925
1960,48,601.22
1960,49,599.28
1960,50,611.6
1960,51,615.3799999999999
1960,52,614.65
1961,1,617.5999999999999
1961,2,625.48
1961,3,632.48
1961,4,637.92
1961,5,649.08
1961,6,647.3199999999999
1961,7,644.08
1961,8,653.0500000000001
1961,9,662.1
1961,10,668.54
1961,11,664.5600000000001
1961,12,677.78
1961,13,672.375
1961,14,677.9
1961,15,690.5200000000001
1961,16,690.28
1961,17,680.3399999999999
1961,18,683.86
1961,19,687.96
1961,20,696.92
1961,21,699.14
1961,22,696.1333333333333
1961,23,701.5
1961,24,695.8
1961,25,685.16
1961,26,684.08
1961,27,690.2249999999999
1961,28,691.42
1961,29,684.1199999999999
1961,30,689.9
1961,31,710.1200000000001
1961,32,719.72
1961,33,719.54
1961,34,721.5
1961,35,716.74
1961,36,723.325
1961,37,719.0200000000001
1961,38,708.72
1961,39,697.6199999999999
1961,40,702.3
1961,41,706.3
1961,42,703.52
1961,43,700.64
1961,44,702.86
1961,45,717.5
1961,46,730.68
1961,47,729.8249999999999
1961,48,728.3
1961,49,729.58
1961,50,732.1200000000001
1961,51,724.4399999999999
1961,52,726.775
1962,1,711.1400000000001
1962,2,709.6200000000001
1962,3,703.98
1962,4,699.18
1962,5,695.74
1962,6,711.1200000000001
1962,7,714.9
1962,8,715.375
1962,9,708.96
1962,10,709.9199999999998
1962,11,718.04
1962,12,719.14
1962,13,711.6200000000001
1962,14,702.1600000000001
1962,15,693.64
1962,16,687.85
1962,17,688.86
1962,18,670.8399999999999
1962,19,661.6
1962,20,649.4799999999999
1962,21,636.94
1962,22,601.4499999999999
1962,23,600.82
1962,24,582.6600000000001
1962,25,567.28
1962,26,542.1400000000001
1962,27,574.3
1962,28,585.0200000000001
1962,29,580.0200000000001
1962,30,576.62
1962,31,591.9200000000001
1962,32,592.0200000000001
1962,33,600.6
1962,34,612.6
1962,35,607.4200000000001
1962,36,602.9000000000001
1962,37,603.4399999999999
1962,38,605.78
1962,39,582.56
1962,40,578.12
1962,41,586.9
1962,42,586.9
1962,43,569.34
1962,44,586.28
1962,45,610.0
1962,46,624.9
1962,47,631.8499999999999
1962,48,647.92
1962,49,650.5799999999999
1962,50,646.9799999999999
1962,51,645.8599999999999
1962,52,649.0749999999999
1963,1,695.84
1963,2,666.34
1963,3,672.94
1963,4,675.5600000000001
1963,5,681.5600000000001
1963,6,681.62
1963,7,679.56
1963,8,685.8249999999999
1963,9,673.0400000000001
1963,10,666.6800000000001
1963,11,674.6
1963,12,674.9399999999999
1963,13,680.72
1963,14,688.12
1963,15,704.7
1963,16,709.86
1963,17,714.74
1963,18,718.16
1963,19,717.0
1963,20,722.64
1963,21,722.6400000000001
1963,22,719.825
1963,23,726.5200000000001
1963,24,720.4200000000001
1963,25,719.56
1963,26,714.1
1963,27,707.65
1963,28,712.64
1963,29,701.74
1963,30,689.8
1963,31,693.36
1963,32,703.1200000000001
1963,33,712.68
1963,34,717.9199999999998
1963,35,723.74
1963,36,733.05
1963,37,737.26
1963,38,739.96
1963,39,742.14
1963,40,738.26
1963,41,742.66
1963,42,745.0200000000001
1963,43,749.6800000000001
1963,44,757.18
1963,45,748.1500000000001
1963,46,750.58
1963,47,737.2800000000001
1963,48,739.1666666666666
1963,49,754.72
1963,50,758.66
1963,51,763.8600000000001
1963,52,759.375
1964,1,764.55
1964,2,772.0
1964,3,774.5400000000001
1964,4,777.8599999999999
1964,5,784.42
1964,6,784.5400000000001
1964,7,792.34
1964,8,795.2750000000001
1964,9,797.42
1964,10,803.4200000000001
1964,11,810.14
1964,12,818.12
1964,13,813.2750000000001
1964,14,816.3
1964,15,823.24
1964,16,823.4399999999999
1964,17,824.72
1964,18,813.4200000000001
1964,19,825.18
1964,20,826.68
1964,21,820.9399999999999
1964,22,819.5
1964,23,813.46
1964,24,806.1200000000001
1964,25,817.72
1964,26,825.78
1964,27,832.875
1964,28,844.24
1964,29,845.8
1964,30,848.4
1964,31,840.4399999999999
1964,32,834.1600000000001
1964,33,831.8599999999999
1964,34,840.46
1964,35,834.5200000000001
1964,36,842.54
1964,37,853.8249999999999
1964,38,865.74
1964,39,871.1200000000001
1964,40,874.6600000000001
1964,41,874.74
1964,42,875.1
1964,43,877.5799999999999
1964,44,874.74
1964,45,873.9749999999999
1964,46,874.0600000000001
1964,47,884.0200000000001
1964,48,887.5
1964,49,872.0
1964,50,868.5600000000001
1964,51,861.24
1964,52,869.2
1964,53,866.55
1965,1,876.78
1965,2,885.1600000000001
1965,3,894.26
1965,4,897.68
1965,5,904.1600000000001
1965,6,895.1
1965,7,884.36
1965,8,893.8249999999999
1965,9,900.76
1965,10,895.1600000000001
1965,11,899.0200000000001
1965,12,897.9
1965,13,889.6
1965,14,893.86
1965,15,907.15
1965,16,912.5
1965,17,917.82
1965,18,927.6600000000001
1965,19,933.6
1965,20,932.0600000000001
1965,21,917.5199999999999
1965,22,907.45
1965,23,889.7
1965,24,877.24
1965,25,871.3400000000001
1965,26,858.3
1965,27,874.275
1965,28,879.74
1965,29,871.26
1965,30,867.6400000000001
1965,31,882.0600000000001
1965,32,880.9399999999999
1965,33,892.0799999999999
1965,34,890.24
1965,35,895.7599999999999
1965,36,912.325
1965,37,922.14
1965,38,929.1599999999999
1965,39,933.26
1965,40,934.1
1965,41,940.1200000000001
1965,42,946.6200000000001
1965,43,955.0800000000002
1965,44,960.7
1965,45,953.9399999999999
1965,46,955.1599999999999
1965,47,949.225
1965,48,946.8
1965,49,946.6199999999999
1965,50,955.2400000000001
1965,51,958.875
1965,52,961.64
1966,1,974.8399999999999
1966,2,985.6200000000001
1966,3,990.04
1966,4,990.4799999999999
1966,5,981.6600000000001
1966,6,990.6200000000001
1966,7,983.2
1966,8,963.125
1966,9,942.3
1966,10,925.8199999999999
1966,11,918.3
1966,12,928.86
1966,13,927.04
1966,14,939.8
1966,15,941.8599999999999
1966,16,947.5199999999999
1966,17,945.9
1966,18,920.4399999999999
1966,19,893.0799999999999
1966,20,871.9
1966,21,886.0
1966,22,886.8499999999999
1966,23,881.76
1966,24,898.1800000000001
1966,25,895.9
1966,26,881.76
1966,27,883.225
1966,28,888.5
1966,29,882.0799999999999
1966,30,856.9
1966,31,841.5800000000002
1966,32,844.54
1966,33,825.8799999999999
1966,34,795.76
1966,35,781.1
1966,36,780.575
1966,37,796.4399999999999
1966,38,804.5199999999999
1966,39,786.3
1966,40,760.1
1966,41,761.7
1966,42,782.32
1966,43,795.78
1966,44,807.26
1966,45,808.5250000000001
1966,46,817.02
1966,47,799.425
1966,48,796.24
1966,49,799.86
1966,50,815.4799999999999
1966,51,799.9800000000001
1966,52,791.575
1967,1,792.3
1967,2,817.76
1967,3,841.18
1967,4,844.3800000000001
1967,5,848.7
1967,6,856.72
1967,7,854.6600000000001
1967,8,847.3999999999999
1967,9,842.7
1967,10,843.86
1967,11,852.1200000000001
1967,12,869.3499999999999
1967,13,873.3599999999999
1967,14,861.54
1967,15,847.28
1967,16,870.36
1967,17,889.14
1967,18,896.1
1967,19,901.1600000000001
1967,20,883.54
1967,21,869.5
1967,22,863.125
1967,23,862.3599999999999
1967,24,880.78
1967,25,880.7
1967,26,869.9399999999999
1967,27,862.225
1967,28,876.26
1967,29,894.5799999999999
1967,30,904.3199999999999
1967,31,912.72
1967,32,923.7199999999999
1967,33,918.0199999999999
1967,34,908.4799999999999
1967,35,895.72
1967,36,905.125
1967,37,916.4199999999998
1967,38,932.5200000000001
1967,39,935.4399999999999
1967,40,924.1200000000001
1967,41,924.4199999999998
1967,42,907.6600000000001
1967,43,891.4399999999999
1967,44,877.28
1967,45,854.625
1967,46,857.96
1967,47,866.225
1967,48,880.72
1967,49,887.0600000000001
1967,50,883.28
1967,51,883.8
1967,52,892.05
1968,1,918.8333333333334
1968,2,904.4399999999999
1968,3,889.0800000000002
1968,4,868.6600000000001
1968,5,861.0600000000001
1968,6,859.24
1968,7,837.0999999999999
1968,8,841.825
1968,9,844.7
1968,10,834.28
1968,11,838.76
1968,12,833.3399999999999
1968,13,831.32
1968,14,863.22
1968,15,880.9333333333333
1968,16,907.8599999999999
1968,17,898.26
1968,18,911.5600000000001
1968,19,916.78
1968,20,908.5
1968,21,895.9
1968,22,894.7249999999999
1968,23,907.7
1968,24,915.0500000000001
1968,25,903.9000000000001
1968,26,900.7249999999999
1968,27,897.0
1968,28,914.825
1968,29,921.35
1968,30,899.4499999999999
1968,31,883.25
1968,32,872.775
1968,33,878.725
1968,34,887.6500000000001
1968,35,894.1000000000001
1968,36,905.225
1968,37,920.3499999999999
1968,38,921.425
1968,39,931.5999999999999
1968,40,940.3499999999999
1968,41,953.925
1968,42,953.4499999999999
1968,43,963.7
1968,44,955.625
1968,45,948.7
1968,46,963.625
1968,47,965.3749999999999
1968,48,973.575
1968,49,982.825
1968,50,978.1
1968,51,975.9
1968,52,956.8499999999999
1969,1,855.26
1969,2,932.6200000000001
1969,3,929.46
1969,4,934.2
1969,5,938.9399999999999
1969,6,946.1600000000001
1969,7,949.675
1969,8,936.35
1969,9,905.86
1969,10,913.9799999999999
1969,11,914.6200000000001
1969,12,909.5799999999999
1969,13,921.68
1969,14,933.1666666666666
1969,15,926.2
1969,16,929.1200000000001
1969,17,919.9399999999999
1969,18,936.5199999999999
1969,19,960.32
1969,20,963.32
1969,21,955.4799999999999
1969,22,942.5000000000001
1969,23,932.22
1969,24,910.5200000000001
1969,25,888.24
1969,26,873.74
1969,27,874.9000000000001
1969,28,869.22
1969,29,847.7800000000001
1969,30,833.6
1969,31,809.1
1969,32,824.5200000000001
1969,33,815.9200000000001
1969,34,830.0799999999999
1969,35,828.8799999999999
1969,36,833.875
